No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,SVM_Predict
18011,2015,3,21,10,10.0,42.0,4.0,47.0,300.0,57.0,15.2,1015.0,-18.9,0.0,NNW,2.6,Wanliu,16.74563122846601
18012,2015,3,21,11,9.0,38.0,6.0,44.0,300.0,62.0,16.4,1014.6,-19.6,0.0,NNW,2.9,Wanliu,15.726764209466467
18013,2015,3,21,12,9.0,50.0,4.0,39.0,300.0,66.0,17.0,1014.0,-21.0,0.0,N,3.9,Wanliu,18.633522536096265
18014,2015,3,21,13,10.0,69.0,4.0,33.0,200.0,67.0,17.6,1013.5,-20.5,0.0,NW,3.4,Wanliu,14.742449124474078
18015,2015,3,21,14,11.0,81.0,5.0,40.0,300.0,66.0,18.7,1012.5,-19.7,0.0,NNW,3.2,Wanliu,24.867433970392483
18016,2015,3,21,15,9.0,95.0,4.0,46.0,300.0,65.0,19.2,1011.9,-19.4,0.0,NW,3.5,Wanliu,27.31512355056175
18017,2015,3,21,16,9.0,70.0,4.0,49.0,300.0,66.0,19.6,1011.6,-19.1,0.0,NW,3.9,Wanliu,22.43197908497561
18018,2015,3,21,17,11.0,62.0,5.0,52.0,300.0,64.0,19.0,1011.6,-17.7,0.0,NW,3.4,Wanliu,20.523232309736358
18019,2015,3,21,18,11.0,60.0,5.0,53.0,300.0,63.0,17.6,1011.8,-17.1,0.0,NW,3.3,Wanliu,20.07895499771469
18020,2015,3,21,19,16.0,65.0,5.0,61.0,300.0,52.0,15.9,1012.4,-13.5,0.0,NW,1.4,Wanliu,20.54615823595597
18021,2015,3,21,20,11.0,40.0,5.0,68.0,400.0,42.0,11.4,1013.2,-6.5,0.0,W,0.7,Wanliu,20.552796182304363
18022,2015,3,21,21,11.0,52.0,5.0,80.0,400.0,28.0,8.9,1014.0,-7.8,0.0,SW,0.5,Wanliu,23.35009217952262
18023,2015,3,21,22,19.0,54.0,4.0,108.0,500.0,4.0,7.6,1014.8,-5.5,0.0,SW,0.1,Wanliu,29.667762151146533
18024,2015,3,21,23,12.0,48.0,4.0,87.0,500.0,19.0,13.3,1015.5,-19.0,0.0,N,1.9,Wanliu,27.35407085744457
18025,2015,3,22,0,24.0,138.0,5.0,83.0,500.0,22.0,11.9,1016.9,-16.7,0.0,NNW,1.1,Wanliu,49.46748642701796
18026,2015,3,22,1,40.0,257.0,3.0,58.0,400.0,38.0,12.5,1017.8,-17.2,0.0,NE,2.5,Wanliu,68.77575624059084
18027,2015,3,22,2,36.0,253.0,,41.0,300.0,50.0,11.6,1018.6,-16.9,0.0,NE,3.1,Wanliu,48.17218014113412
18028,2015,3,22,3,20.0,157.0,2.0,36.0,300.0,54.0,10.6,1018.9,-19.8,0.0,NE,3.4,Wanliu,38.83271616195531
18029,2015,3,22,4,13.0,113.0,2.0,36.0,300.0,,10.1,1019.3,-19.1,0.0,NNE,4.1,Wanliu,31.526441851005323
18030,2015,3,22,5,9.0,95.0,2.0,54.0,300.0,59.0,9.1,1020.4,-18.9,0.0,NE,3.7,Wanliu,27.343998884392136
18031,2015,3,22,6,5.0,86.0,2.0,25.0,300.0,58.0,8.3,1021.1,-17.7,0.0,ENE,5.3,Wanliu,25.558109563933137
18032,2015,3,22,7,10.0,72.0,2.0,31.0,300.0,52.0,7.5,1022.3,-16.0,0.0,ENE,3.7,Wanliu,23.36220227873404
18033,2015,3,22,8,10.0,60.0,2.0,38.0,300.0,49.0,7.4,1023.0,-16.8,0.0,ENE,3.2,Wanliu,21.066221131533055
18034,2015,3,22,9,8.0,57.0,2.0,39.0,300.0,52.0,7.8,1023.6,-16.5,0.0,ENE,3.8,Wanliu,20.428793784166928
18035,2015,3,22,10,12.0,57.0,2.0,47.0,300.0,49.0,9.2,1024.7,-17.0,0.0,E,2.1,Wanliu,20.334174148314247
18036,2015,3,22,11,15.0,32.0,2.0,49.0,300.0,53.0,9.8,1024.8,-17.4,0.0,SE,1.6,Wanliu,14.94564300486661
18037,2015,3,22,12,8.0,25.0,2.0,50.0,300.0,58.0,11.7,1024.3,-17.9,0.0,S,1.6,Wanliu,13.415819558625344
18038,2015,3,22,13,13.0,13.0,3.0,52.0,300.0,62.0,11.4,1023.4,-19.2,0.0,WSW,2.7,Wanliu,10.561191044465872
18039,2015,3,22,14,12.0,27.0,5.0,59.0,400.0,61.0,13.3,1022.5,-17.8,0.0,SW,2.1,Wanliu,17.06129805775869
18040,2015,3,22,15,17.0,28.0,6.0,64.0,400.0,60.0,14.4,1021.6,-16.9,0.0,S,2.5,Wanliu,17.212051744945228
18041,2015,3,22,16,14.0,58.0,6.0,69.0,400.0,60.0,13.6,1021.2,-17.5,0.0,WSW,4.2,Wanliu,24.57557469491504
18042,2015,3,22,17,22.0,62.0,5.0,71.0,400.0,62.0,13.0,1020.7,-16.9,0.0,SW,3.6,Wanliu,25.645713231095506
18043,2015,3,22,18,29.0,89.0,5.0,76.0,400.0,58.0,11.9,1020.8,-16.7,0.0,WSW,4.1,Wanliu,30.908371092656125
18044,2015,3,22,19,25.0,88.0,6.0,83.0,500.0,49.0,11.0,1021.1,-15.5,0.0,WSW,3.2,Wanliu,36.580533980966614
18045,2015,3,22,20,39.0,272.0,11.0,88.0,600.0,31.0,10.2,1022.3,-7.1,0.0,SW,3.9,Wanliu,83.57329750782951
18046,2015,3,22,21,42.0,261.0,13.0,92.0,700.0,19.0,9.2,1023.0,-7.1,0.0,WSW,4.1,Wanliu,94.8119658120522
18047,2015,3,22,22,39.0,202.0,12.0,83.0,700.0,23.0,8.1,1023.7,-7.2,0.0,WSW,2.9,Wanliu,85.1602523680637
18048,2015,3,22,23,40.0,171.0,12.0,80.0,700.0,20.0,6.2,1023.8,-6.4,0.0,SW,1.5,Wanliu,76.90535022795638
18049,2015,3,23,0,49.0,163.0,12.0,82.0,700.0,11.0,4.6,1023.9,-6.9,0.0,SW,0.0,Wanliu,73.45909420953464
18050,2015,3,23,1,51.0,166.0,11.0,84.0,700.0,3.0,2.7,1024.2,-2.8,0.0,W,0.6,Wanliu,74.29836432282394
18051,2015,3,23,2,50.0,149.0,11.0,88.0,800.0,2.0,1.3,1024.3,-3.4,0.0,SSW,0.3,Wanliu,76.11512736483913
18052,2015,3,23,3,45.0,158.0,8.0,88.0,900.0,2.0,0.7,1024.2,-4.0,0.0,ENE,1.3,Wanliu,91.5302034919015
18053,2015,3,23,4,48.0,127.0,10.0,93.0,1000.0,2.0,2.1,1024.2,-7.3,0.0,ENE,1.6,Wanliu,79.07075898223054
18054,2015,3,23,5,52.0,179.0,10.0,91.0,1100.0,2.0,1.8,1024.3,-8.3,0.0,NE,1.5,Wanliu,116.72932362851253
18055,2015,3,23,6,54.0,156.0,8.0,89.0,1300.0,2.0,1.3,1024.3,-7.5,0.0,ENE,1.5,Wanliu,119.56952838002584
18056,2015,3,23,7,62.0,170.0,8.0,86.0,1600.0,2.0,1.4,1024.7,-8.4,0.0,NE,1.1,Wanliu,149.42516495208437
18057,2015,3,23,8,62.0,167.0,16.0,88.0,1400.0,2.0,6.1,1025.0,-9.4,0.0,ENE,1.4,Wanliu,125.17556685663206
18058,2015,3,23,9,50.0,83.0,18.0,86.0,1100.0,7.0,10.2,1025.2,-13.8,0.0,E,0.8,Wanliu,58.48586375386911
18059,2015,3,23,10,40.0,65.0,15.0,84.0,1000.0,17.0,12.2,1025.2,-14.6,0.0,W,1.1,Wanliu,47.05259432393515
18060,2015,3,23,11,36.0,69.0,12.0,96.0,1000.0,20.0,14.6,1024.6,-14.6,0.0,WSW,1.5,Wanliu,48.547003219332005
18061,2015,3,23,12,20.0,26.0,8.0,79.0,700.0,42.0,17.1,1023.5,-16.1,0.0,S,1.3,Wanliu,24.677233153611752
18062,2015,3,23,13,19.0,20.0,6.0,62.0,500.0,60.0,17.7,1022.5,-18.6,0.0,SW,1.5,Wanliu,17.730245926692007
18063,2015,3,23,14,20.0,22.0,4.0,56.0,400.0,73.0,18.3,1021.6,-13.9,0.0,WNW,1.2,Wanliu,15.861973250026523
18064,2015,3,23,15,20.0,31.0,5.0,59.0,400.0,86.0,18.7,1020.8,-16.3,0.0,SW,1.6,Wanliu,18.160607854997636
18065,2015,3,23,16,16.0,36.0,4.0,61.0,400.0,78.0,19.1,1020.2,-16.0,0.0,SSW,2.4,Wanliu,19.771775034096528
18066,2015,3,23,17,11.0,40.0,3.0,63.0,400.0,66.0,18.0,1020.0,-14.1,0.0,SW,3.2,Wanliu,21.123254336772355
18067,2015,3,23,18,18.0,61.0,4.0,73.0,400.0,58.0,16.5,1020.2,-15.3,0.0,WSW,3.7,Wanliu,25.63341282752269
18068,2015,3,23,19,19.0,77.0,5.0,80.0,500.0,52.0,15.4,1020.7,-15.0,0.0,WSW,3.8,Wanliu,34.5402517656054
18069,2015,3,23,20,29.0,91.0,6.0,87.0,500.0,43.0,14.6,1021.3,-13.6,0.0,SW,3.8,Wanliu,36.74885696935669
18070,2015,3,23,21,31.0,102.0,7.0,87.0,600.0,42.0,13.5,1022.0,-13.5,0.0,WSW,2.2,Wanliu,46.16317825234605
18071,2015,3,23,22,39.0,93.0,8.0,95.0,600.0,29.0,11.8,1022.4,-14.1,0.0,WNW,1.4,Wanliu,41.85938995721589
18072,2015,3,23,23,41.0,102.0,8.0,102.0,700.0,16.0,8.0,1022.9,-6.2,0.0,NNW,0.9,Wanliu,49.26471461895939
18073,2015,3,24,0,50.0,132.0,10.0,110.0,800.0,3.0,6.6,1023.3,-11.6,0.0,ENE,0.8,Wanliu,62.907766157724794
18074,2015,3,24,1,45.0,110.0,10.0,116.0,800.0,2.0,5.3,1023.9,-6.6,0.0,NNE,0.8,Wanliu,54.30845784004018
18075,2015,3,24,2,39.0,112.0,13.0,114.0,1000.0,2.0,7.1,1024.7,-8.1,0.0,ENE,2.1,Wanliu,64.47612315350372
18076,2015,3,24,3,72.0,193.0,17.0,112.0,1700.0,2.0,5.8,1025.7,-3.6,0.0,ESE,2.2,Wanliu,146.37456312713982
18077,2015,3,24,4,95.0,198.0,18.0,110.0,2800.0,,4.7,1026.5,-3.8,0.0,NNE,1.0,Wanliu,173.7415190889443
18078,2015,3,24,5,76.0,108.0,21.0,120.0,2500.0,4.0,4.0,1027.2,-4.7,0.0,NE,1.3,Wanliu,85.09269182986695
18079,2015,3,24,6,72.0,94.0,26.0,95.0,2300.0,2.0,3.6,1027.7,-6.7,0.0,ENE,1.7,Wanliu,75.55840345431561
18080,2015,3,24,7,67.0,67.0,39.0,96.0,2300.0,6.0,3.6,1028.1,-6.1,0.0,ESE,0.7,Wanliu,58.14091477670636
18081,2015,3,24,8,63.0,114.0,48.0,96.0,2300.0,12.0,5.9,1028.4,-4.9,0.0,NNE,1.6,Wanliu,93.5569933761565
18082,2015,3,24,9,82.0,133.0,50.0,100.0,2500.0,13.0,8.3,1028.7,-8.3,0.0,E,1.1,Wanliu,108.7768389834255
18083,2015,3,24,10,61.0,61.0,40.0,89.0,1900.0,32.0,10.2,1028.8,-8.0,0.0,ENE,1.2,Wanliu,52.93415269283348
18084,2015,3,24,11,62.0,87.0,37.0,91.0,1900.0,37.0,11.0,1028.0,-9.9,0.0,NE,1.6,Wanliu,70.63652082718113
18085,2015,3,24,12,68.0,95.0,35.0,92.0,1900.0,41.0,12.6,1027.1,-9.2,0.0,SW,1.6,Wanliu,76.15971378899648
18086,2015,3,24,13,69.0,89.0,32.0,88.0,1700.0,50.0,14.8,1025.9,-9.3,0.0,SSE,1.6,Wanliu,70.84824075938903
18087,2015,3,24,14,70.0,87.0,30.0,97.0,1600.0,52.0,16.2,1024.5,-11.4,0.0,S,1.6,Wanliu,67.79163075368744
18088,2015,3,24,15,65.0,80.0,25.0,92.0,1400.0,62.0,16.8,1023.5,-10.0,0.0,SSE,1.7,Wanliu,61.15692759756004
18089,2015,3,24,16,60.0,82.0,25.0,95.0,1300.0,69.0,16.9,1022.9,-10.8,0.0,SSW,1.6,Wanliu,60.606290876423785
18090,2015,3,24,17,73.0,100.0,25.0,100.0,1300.0,75.0,16.2,1022.7,-8.9,0.0,SSW,1.8,Wanliu,70.42654584939868
18091,2015,3,24,18,74.0,120.0,26.0,107.0,1400.0,73.0,14.7,1022.7,-8.1,0.0,SW,1.7,Wanliu,83.52883249864901
18092,2015,3,24,19,89.0,130.0,29.0,123.0,1500.0,48.0,12.8,1023.0,-6.3,0.0,SSW,0.9,Wanliu,90.4588848723731
18093,2015,3,24,20,98.0,155.0,33.0,126.0,1700.0,43.0,12.4,1023.8,-6.1,0.0,S,1.0,Wanliu,112.36053953822062
18094,2015,3,24,21,106.0,149.0,32.0,127.0,1600.0,36.0,11.3,1024.1,-5.2,0.0,S,1.1,Wanliu,105.43921448166316
18095,2015,3,24,22,116.0,156.0,32.0,144.0,1600.0,20.0,9.9,1024.4,-3.1,0.0,SW,0.8,Wanliu,108.5455226356955
18096,2015,3,24,23,134.0,183.0,38.0,138.0,1600.0,25.0,11.0,1024.6,-2.8,0.0,S,1.4,Wanliu,130.57687165763926
18097,2015,3,25,0,147.0,208.0,43.0,152.0,1800.0,4.0,8.3,1024.9,-0.2,0.0,W,0.6,Wanliu,158.602831237978
18098,2015,3,25,1,150.0,224.0,49.0,161.0,2700.0,2.0,6.2,1025.0,0.1,0.0,WSW,0.9,Wanliu,190.14676214818388
18099,2015,3,25,2,148.0,206.0,48.0,158.0,2400.0,2.0,5.4,1024.8,0.8,0.0,NNE,0.8,Wanliu,171.56042759650177
18100,2015,3,25,3,125.0,158.0,32.0,141.0,1900.0,2.0,6.0,1024.7,0.3,0.0,NE,1.4,Wanliu,116.85053347809037
18101,2015,3,25,4,118.0,156.0,21.0,130.0,1800.0,2.0,5.6,1024.9,0.6,0.0,ENE,1.7,Wanliu,112.5120380061408
18102,2015,3,25,5,112.0,119.0,15.0,116.0,1600.0,2.0,4.0,1024.7,0.5,0.0,NNE,0.5,Wanliu,86.94083086946398
18103,2015,3,25,6,118.0,126.0,15.0,115.0,1700.0,2.0,3.4,1025.1,-0.4,0.0,E,0.3,Wanliu,94.31701251979426
18104,2015,3,25,7,124.0,154.0,16.0,114.0,1900.0,2.0,4.2,1025.7,0.2,0.0,ENE,0.9,Wanliu,120.4879323777517
18105,2015,3,25,8,128.0,158.0,33.0,117.0,2000.0,2.0,6.6,1026.3,-1.1,0.0,NE,1.4,Wanliu,121.43347704294945
18106,2015,3,25,9,129.0,169.0,59.0,116.0,2000.0,2.0,8.8,1026.5,-1.6,0.0,ENE,1.0,Wanliu,140.61793159216919
18107,2015,3,25,10,130.0,130.0,65.0,128.0,2200.0,11.0,10.7,1026.6,-2.4,0.0,NE,1.1,Wanliu,117.96996088042467
18108,2015,3,25,11,127.0,130.0,79.0,129.0,2300.0,28.0,12.4,1026.2,-4.7,0.0,SW,1.2,Wanliu,122.5428475027951
18109,2015,3,25,12,150.0,162.0,91.0,140.0,2700.0,34.0,14.1,1025.4,-4.2,0.0,WSW,1.7,Wanliu,150.10106425992348
18110,2015,3,25,13,162.0,189.0,88.0,147.0,2900.0,46.0,16.4,1024.5,-2.7,0.0,SSW,2.0,Wanliu,170.96116158842514
18111,2015,3,25,14,148.0,213.0,71.0,133.0,2400.0,59.0,18.2,1023.4,0.3,0.0,S,2.2,Wanliu,185.76884918200597
18112,2015,3,25,15,100.0,140.0,41.0,99.0,1500.0,82.0,17.9,1022.6,-0.4,0.0,SW,3.4,Wanliu,104.35300668432245
18113,2015,3,25,16,84.0,131.0,28.0,91.0,1200.0,88.0,18.0,1022.2,-1.3,0.0,SW,3.3,Wanliu,87.71783922231
18114,2015,3,25,17,84.0,134.0,29.0,95.0,1100.0,87.0,17.5,1022.2,-1.2,0.0,SW,3.3,Wanliu,84.40368867695601
18115,2015,3,25,18,86.0,154.0,28.0,103.0,1100.0,76.0,16.7,1022.8,-1.0,0.0,SW,3.5,Wanliu,92.04253089308678
18116,2015,3,25,19,90.0,164.0,28.0,116.0,1100.0,55.0,15.8,1023.3,0.4,0.0,SW,2.5,Wanliu,94.05962399897065
18117,2015,3,25,20,107.0,185.0,33.0,121.0,1100.0,45.0,15.2,1023.7,1.7,0.0,SW,2.0,Wanliu,106.21287411533348
18118,2015,3,25,21,123.0,198.0,34.0,128.0,1200.0,29.0,14.8,1023.8,1.7,0.0,SW,2.7,Wanliu,118.80966069741413
18119,2015,3,25,22,131.0,204.0,32.0,124.0,1100.0,26.0,14.4,1024.0,2.0,0.0,SW,2.9,Wanliu,113.79984260520588
18120,2015,3,25,23,120.0,176.0,29.0,110.0,1000.0,28.0,13.3,1024.0,1.9,0.0,WSW,2.0,Wanliu,94.75037757475737
18121,2015,3,26,0,103.0,149.0,28.0,102.0,900.0,27.0,11.3,1024.0,1.8,0.0,SW,1.4,Wanliu,78.74338376231682
18122,2015,3,26,1,101.0,146.0,26.0,98.0,900.0,24.0,9.8,1024.0,3.1,0.0,W,1.1,Wanliu,77.59781020842819
18123,2015,3,26,2,104.0,146.0,,93.0,900.0,22.0,7.8,1024.1,3.3,0.0,SW,0.2,Wanliu,78.89417514748344
18124,2015,3,26,3,108.0,149.0,19.0,91.0,900.0,16.0,6.7,1023.8,3.3,0.0,NNE,0.6,Wanliu,79.96929347461646
18125,2015,3,26,4,115.0,183.0,14.0,107.0,1000.0,,6.7,1023.9,3.8,0.0,ENE,0.7,Wanliu,98.66586970412256
18126,2015,3,26,5,116.0,144.0,12.0,149.0,1100.0,2.0,6.9,1024.2,0.8,0.0,ENE,0.7,Wanliu,76.03295433192301
18127,2015,3,26,6,122.0,144.0,13.0,125.0,1300.0,2.0,6.2,1024.4,1.7,0.0,NE,0.7,Wanliu,91.05330406207851
18128,2015,3,26,7,128.0,184.0,16.0,127.0,1800.0,2.0,5.9,1024.9,1.2,0.0,SW,0.2,Wanliu,137.2943909936909
18129,2015,3,26,8,137.0,196.0,29.0,133.0,1800.0,2.0,9.1,1024.9,0.5,0.0,ENE,0.9,Wanliu,142.18236242188016
18130,2015,3,26,9,140.0,219.0,42.0,136.0,1700.0,2.0,12.1,1025.0,0.5,0.0,ENE,0.7,Wanliu,161.95778192565257
18131,2015,3,26,10,141.0,213.0,40.0,144.0,1600.0,4.0,14.3,1024.8,0.2,0.0,ENE,1.2,Wanliu,152.6149355820757
18132,2015,3,26,11,143.0,196.0,37.0,135.0,1400.0,24.0,15.5,1024.4,0.1,0.0,W,1.6,Wanliu,130.44169904140136
18133,2015,3,26,12,141.0,156.0,34.0,120.0,1300.0,58.0,17.7,1023.5,0.8,0.0,W,2.9,Wanliu,102.04231543011849
18134,2015,3,26,13,87.0,87.0,33.0,85.0,900.0,96.0,19.7,1022.3,-2.0,0.0,SW,3.5,Wanliu,57.250855197357254
18135,2015,3,26,14,80.0,99.0,29.0,84.0,900.0,104.0,19.9,1021.3,-3.8,0.0,SW,4.4,Wanliu,61.626301294136525
18136,2015,3,26,15,68.0,121.0,26.0,86.0,800.0,109.0,20.4,1020.3,-4.7,0.0,SW,4.4,Wanliu,64.97245090890564
18137,2015,3,26,16,67.0,104.0,22.0,88.0,700.0,108.0,20.4,1019.7,-5.5,0.0,SW,3.4,Wanliu,51.79876895856634
18138,2015,3,26,17,58.0,108.0,18.0,86.0,600.0,105.0,19.9,1019.4,-6.7,0.0,SW,3.0,Wanliu,46.5456766264377
18139,2015,3,26,18,66.0,144.0,21.0,97.0,700.0,92.0,18.5,1019.5,-4.3,0.0,SW,2.8,Wanliu,61.68493243678485
18140,2015,3,26,19,94.0,223.0,25.0,108.0,800.0,87.0,17.3,1019.8,-1.4,0.0,SW,2.5,Wanliu,90.72318306903624
18141,2015,3,26,20,89.0,188.0,25.0,99.0,700.0,89.0,16.8,1020.3,0.0,0.0,SW,5.1,Wanliu,73.64983190609729
18142,2015,3,26,21,66.0,136.0,23.0,93.0,600.0,81.0,15.8,1020.6,1.1,0.0,SW,4.3,Wanliu,53.598861396454865
18143,2015,3,26,22,66.0,113.0,22.0,92.0,600.0,77.0,15.2,1020.4,0.6,0.0,SW,4.1,Wanliu,47.97113524009357
18144,2015,3,26,23,67.0,117.0,22.0,86.0,600.0,76.0,14.3,1020.0,0.9,0.0,SW,4.2,Wanliu,49.96820727670601
18145,2015,3,27,0,66.0,107.0,20.0,86.0,600.0,66.0,13.5,1019.8,1.5,0.0,SW,3.5,Wanliu,46.71002004659117
18146,2015,3,27,1,60.0,91.0,20.0,82.0,600.0,62.0,12.6,1019.5,1.6,0.0,WSW,2.2,Wanliu,42.82183802151669
18147,2015,3,27,2,63.0,81.0,19.0,82.0,500.0,56.0,11.9,1019.0,1.5,0.0,W,1.6,Wanliu,34.61787073489368
18148,2015,3,27,3,58.0,80.0,17.0,80.0,500.0,48.0,8.3,1018.7,2.7,0.0,WSW,0.8,Wanliu,34.10448863724717
18149,2015,3,27,4,60.0,81.0,13.0,85.0,600.0,33.0,7.4,1018.4,1.9,0.0,SW,0.0,Wanliu,38.894465969616775
18150,2015,3,27,5,64.0,85.0,13.0,83.0,600.0,28.0,6.2,1018.5,2.5,0.0,SW,0.1,Wanliu,40.31808734701604
18151,2015,3,27,6,66.0,108.0,11.0,96.0,700.0,4.0,5.8,1018.4,1.7,0.0,NE,0.9,Wanliu,51.30621056253391
18152,2015,3,27,7,85.0,150.0,12.0,119.0,1200.0,2.0,6.7,1018.8,1.0,0.0,NE,0.7,Wanliu,92.02396075269452
18153,2015,3,27,8,95.0,134.0,24.0,122.0,1100.0,2.0,9.8,1018.5,0.7,0.0,N,0.6,Wanliu,77.80655753766902
18154,2015,3,27,9,92.0,138.0,31.0,117.0,1000.0,10.0,12.0,1018.2,1.0,0.0,NE,1.0,Wanliu,79.35046583996541
18155,2015,3,27,10,91.0,138.0,31.0,114.0,900.0,18.0,13.9,1017.7,1.5,0.0,ENE,1.1,Wanliu,74.88305710555503
18156,2015,3,27,11,96.0,135.0,,118.0,900.0,27.0,14.9,1016.8,0.7,0.0,NW,0.8,Wanliu,73.56245500797661
18157,2015,3,27,12,100.0,122.0,,113.0,1000.0,45.0,16.7,1015.4,1.5,0.0,SW,2.1,Wanliu,72.97309475066267
18158,2015,3,27,13,111.0,142.0,39.0,93.0,,77.0,17.6,1014.1,1.1,0.0,SW,2.9,Wanliu,89.49011407779585
18159,2015,3,27,14,111.0,148.0,38.0,87.0,,,19.1,1012.6,1.6,0.0,SW,2.9,Wanliu,92.94292763902038
18160,2015,3,27,15,112.0,156.0,36.0,85.0,900.0,,19.7,1011.2,2.5,0.0,WSW,3.1,Wanliu,90.2607610059577
18161,2015,3,27,16,127.0,178.0,40.0,,1000.0,108.0,19.3,1010.3,2.2,0.0,SW,3.3,Wanliu,108.59560146607781
18162,2015,3,27,17,134.0,208.0,39.0,,1000.0,101.0,18.9,1009.6,2.7,0.0,SW,3.0,Wanliu,119.74418254095794
18163,2015,3,27,18,143.0,209.0,47.0,110.0,1100.0,94.0,18.6,1009.3,2.8,0.0,SW,2.4,Wanliu,131.92004505646037
18164,2015,3,27,19,150.0,228.0,52.0,128.0,1300.0,72.0,18.1,1009.2,2.8,0.0,SW,2.3,Wanliu,160.21392693294177
18165,2015,3,27,20,149.0,217.0,50.0,125.0,1300.0,67.0,17.4,1009.3,2.9,0.0,SW,2.0,Wanliu,151.02176343336777
18166,2015,3,27,21,139.0,204.0,42.0,116.0,1200.0,68.0,17.4,1009.1,2.9,0.0,SW,2.8,Wanliu,129.63123873814774
18167,2015,3,27,22,116.0,170.0,38.0,104.0,1000.0,66.0,16.9,1008.3,3.2,0.0,SW,3.9,Wanliu,99.73437729820262
18168,2015,3,27,23,106.0,153.0,32.0,98.0,900.0,60.0,16.1,1007.9,2.8,0.0,SW,3.1,Wanliu,83.39335309452579
18169,2015,3,28,0,96.0,137.0,28.0,95.0,800.0,53.0,15.4,1007.3,3.2,0.0,SW,2.4,Wanliu,69.71512525131317
18170,2015,3,28,1,93.0,143.0,28.0,89.0,800.0,53.0,14.7,1007.1,3.5,0.0,WSW,2.0,Wanliu,73.17584573946726
18171,2015,3,28,2,94.0,140.0,,80.0,700.0,,13.6,1006.8,4.2,0.0,WSW,1.0,Wanliu,67.6573792358626
18172,2015,3,28,3,96.0,144.0,24.0,78.0,700.0,41.0,12.4,1006.7,5.8,0.0,WNW,0.8,Wanliu,67.78310452681568
18173,2015,3,28,4,99.0,142.0,22.0,82.0,800.0,25.0,11.8,1006.4,5.9,0.0,NNE,0.4,Wanliu,73.03892328360786
18174,2015,3,28,5,102.0,136.0,18.0,128.0,800.0,6.0,12.4,1006.3,3.1,0.0,NNE,1.4,Wanliu,60.55866205074168
18175,2015,3,28,6,118.0,142.0,18.0,102.0,1000.0,6.0,13.1,1006.9,-2.0,0.0,NNE,1.4,Wanliu,79.94688407592938
18176,2015,3,28,7,39.0,161.0,10.0,54.0,300.0,55.0,16.2,1007.3,-3.4,0.0,NNW,3.3,Wanliu,32.72691158450716
18177,2015,3,28,8,22.0,157.0,8.0,53.0,300.0,56.0,17.0,1007.0,-2.7,0.0,NNW,3.1,Wanliu,33.39283614538731
18178,2015,3,28,9,24.0,165.0,7.0,48.0,200.0,57.0,18.3,1007.8,-2.6,0.0,N,3.2,Wanliu,19.543534879429124
18179,2015,3,28,10,30.0,283.0,6.0,47.0,200.0,57.0,18.6,1007.6,-2.4,0.0,N,3.9,Wanliu,16.755281094906223
18180,2015,3,28,11,71.0,845.0,6.0,43.0,200.0,58.0,19.7,1007.5,-1.5,0.0,N,3.7,Wanliu,79.31452813594663
18181,2015,3,28,12,103.0,,5.0,39.0,200.0,57.0,20.2,1007.3,-1.0,0.0,N,3.9,Wanliu,80.34446741208886
18182,2015,3,28,13,94.0,,5.0,38.0,200.0,59.0,21.3,1007.0,-0.7,0.0,N,3.5,Wanliu,79.83657271376488
18183,2015,3,28,14,64.0,806.0,5.0,40.0,300.0,65.0,22.3,1006.5,-1.1,0.0,N,5.1,Wanliu,78.7235213267237
18184,2015,3,28,15,47.0,475.0,6.0,42.0,300.0,69.0,23.6,1005.9,-0.7,0.0,NNW,4.0,Wanliu,34.56324843825701
18185,2015,3,28,16,35.0,266.0,6.0,44.0,300.0,73.0,23.6,1006.2,0.0,0.0,N,3.3,Wanliu,41.85865464228241
18186,2015,3,28,17,28.0,150.0,5.0,48.0,300.0,73.0,23.4,1006.6,-1.6,0.0,NNE,3.1,Wanliu,35.06991444704659
18187,2015,3,28,18,27.0,97.0,4.0,47.0,300.0,72.0,21.8,1007.3,-2.2,0.0,NNE,3.1,Wanliu,27.594379243803864
18188,2015,3,28,19,24.0,87.0,4.0,55.0,300.0,60.0,20.5,1008.1,-2.0,0.0,NNE,1.9,Wanliu,25.104676389998218
18189,2015,3,28,20,25.0,90.0,5.0,65.0,300.0,43.0,18.4,1009.5,-2.0,0.0,NNW,1.5,Wanliu,24.221052395051125
18190,2015,3,28,21,25.0,66.0,5.0,61.0,300.0,44.0,15.4,1010.1,1.9,0.0,NE,0.5,Wanliu,20.720038639175932
18191,2015,3,28,22,25.0,63.0,5.0,85.0,400.0,19.0,13.4,1010.4,-0.3,0.0,E,0.4,Wanliu,25.405955996532576
18192,2015,3,28,23,26.0,80.0,9.0,103.0,800.0,2.0,13.2,1010.7,0.9,0.0,E,0.8,Wanliu,46.56615627141247
18193,2015,3,29,0,37.0,79.0,12.0,112.0,1100.0,2.0,10.8,1010.5,4.7,0.0,NW,0.2,Wanliu,54.21916631806596
18194,2015,3,29,1,36.0,103.0,12.0,115.0,1200.0,2.0,9.4,1010.5,4.4,0.0,WNW,0.4,Wanliu,67.93770328563781
18195,2015,3,29,2,42.0,84.0,,116.0,900.0,,8.4,1010.4,3.0,0.0,NE,0.2,Wanliu,49.92960675191704
